track,artist,date,est_time,ist_time,iso_time,genre,length_ms
Appassionata,Bae Bo Ram,2025-01-14,2025-01-14 17:55:50.943000-05:00,2025-01-15 04:25:50.943000+05:30,2025-01-14T22:55:50.943Z,korean soundtrack,131.712
Forgetting You,DAVICHI,2025-01-14,2025-01-14 18:00:30.505000-05:00,2025-01-15 04:30:30.505000+05:30,2025-01-14T23:00:30.505Z,"k-pop, korean pop",192.43
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-01-14,2025-01-14 18:37:31.665000-05:00,2025-01-15 05:07:31.665000+05:30,2025-01-14T23:37:31.665Z,,119.16
2016 World Championship Theme,League of Legends,2025-01-14,2025-01-14 18:40:48.014000-05:00,2025-01-15 05:10:48.014000+05:30,2025-01-14T23:40:48.014Z,"speedrun, video game music",195.796
1-800-hot-n-fun,LE SSERAFIM,2025-01-14,2025-01-14 18:43:41.841000-05:00,2025-01-15 05:13:41.841000+05:30,2025-01-14T23:43:41.841Z,k-pop girl group,173.431
ABCD,NAYEON,2025-01-15,2025-01-14 20:10:24.507000-05:00,2025-01-15 06:40:24.507000+05:30,2025-01-15T01:10:24.507Z,k-pop,162.84
Love You With All My Heart,Crush,2025-01-15,2025-01-14 20:14:29.182000-05:00,2025-01-15 06:44:29.182000+05:30,2025-01-15T01:14:29.182Z,"k-pop, korean r&b",244.186
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-01-15,2025-01-14 20:16:57.644000-05:00,2025-01-15 06:46:57.644000+05:30,2025-01-15T01:16:57.644Z,,147.973
Dopamine - GISELLE Solo,aespa,2025-01-15,2025-01-14 20:20:12.234000-05:00,2025-01-15 06:50:12.234000+05:30,2025-01-15T01:20:12.234Z,k-pop girl group,194.093
Bloom,BOL4,2025-01-15,2025-01-14 20:23:22.094000-05:00,2025-01-15 06:53:22.094000+05:30,2025-01-15T01:23:22.094Z,k-pop,189.335
Igloo,KISS OF LIFE,2025-01-15,2025-01-14 20:25:34.395000-05:00,2025-01-15 06:55:34.395000+05:30,2025-01-15T01:25:34.395Z,"5th gen k-pop, k-pop girl group",131.786
Lost,Maroon 5,2025-01-15,2025-01-14 20:28:27.471000-05:00,2025-01-15 06:58:27.471000+05:30,2025-01-15T01:28:27.471Z,pop,172.597
Choo Lo,The Local Train,2025-01-15,2025-01-14 20:32:21.619000-05:00,2025-01-15 07:02:21.619000+05:30,2025-01-15T01:32:21.619Z,"hindi indie, indian indie, indian rock, new delhi indie",233.63
Мало тебя,SEREBRO,2025-01-15,2025-01-14 20:36:07.569000-05:00,2025-01-15 07:06:07.569000+05:30,2025-01-15T01:36:07.569Z,russian pop,225.46
Close To You,Gracie Abrams,2025-01-15,2025-01-14 20:39:54.043000-05:00,2025-01-15 07:09:54.043000+05:30,2025-01-15T01:39:54.043Z,alt z,225.973
To My Youth,BOL4,2025-01-15,2025-01-14 23:42:34.165000-05:00,2025-01-15 10:12:34.165000+05:30,2025-01-15T04:42:34.165Z,k-pop,222.68
Beautiful Now,"Zedd, Jon Bellion",2025-01-16,2025-01-16 00:46:17.202000-05:00,2025-01-16 11:16:17.202000+05:30,2025-01-16T05:46:17.202Z,"complextro, edm, german techno, pop, pop dance",218.293
Beautiful Now,"Zedd, Jon Bellion",2025-01-17,2025-01-16 22:59:28.947000-05:00,2025-01-17 09:29:28.947000+05:30,2025-01-17T03:59:28.947Z,"complextro, edm, german techno, pop, pop dance",218.293
Мало тебя,SEREBRO,2025-01-17,2025-01-16 23:03:14.849000-05:00,2025-01-17 09:33:14.849000+05:30,2025-01-17T04:03:14.849Z,russian pop,225.46
All Night (feat. Saweetie),"IVE, Saweetie",2025-01-17,2025-01-16 23:06:33.101000-05:00,2025-01-17 09:36:33.101000+05:30,2025-01-17T04:06:33.101Z,k-pop,197.763
Escape (feat. Hayla),"Kx5, deadmau5, Kaskade, HAYLA",2025-01-17,2025-01-16 23:10:34.061000-05:00,2025-01-17 09:40:34.061000+05:30,2025-01-17T04:10:34.061Z,melodic house,240.445
Hopeless Heart,"Keanu Silva, Toby Romeo, SACHA",2025-01-17,2025-01-16 23:25:44.149000-05:00,2025-01-17 09:55:44.149000+05:30,2025-01-17T04:25:44.149Z,future house,151.903
Liar,Harina,2025-01-17,2025-01-16 23:28:21.741000-05:00,2025-01-17 09:58:21.741000+05:30,2025-01-17T04:28:21.741Z,,157.092
Tune Jo Na Kaha,"Pritam, Mohit Chauhan, Sandeep Shrivastava",2025-01-17,2025-01-16 23:36:30.888000-05:00,2025-01-17 10:06:30.888000+05:30,2025-01-17T04:36:30.888Z,"bollywood, hindi pop, desi, sufi",310.073
"Ghungroo (From ""War"")","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar",2025-01-17,2025-01-16 23:41:34.352000-05:00,2025-01-17 10:11:34.352000+05:30,2025-01-17T04:41:34.352Z,"bollywood, desi, hindi pop, desi pop",302.935
Bewafa,Imran Khan,2025-01-17,2025-01-16 23:45:47.614000-05:00,2025-01-17 10:15:47.614000+05:30,2025-01-17T04:45:47.614Z,"bhangra, desi, punjabi pop, punjabi hip hop, desi hip hop, desi pop, bollywood",224.853
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-01-17,2025-01-16 23:50:38.510000-05:00,2025-01-17 10:20:38.510000+05:30,2025-01-17T04:50:38.510Z,,119.16
2016 World Championship Theme,League of Legends,2025-01-17,2025-01-16 23:53:54.831000-05:00,2025-01-17 10:23:54.831000+05:30,2025-01-17T04:53:54.831Z,"speedrun, video game music",195.796
1-800-hot-n-fun,LE SSERAFIM,2025-01-17,2025-01-16 23:56:48.763000-05:00,2025-01-17 10:26:48.763000+05:30,2025-01-17T04:56:48.763Z,k-pop girl group,173.431
ABCD,NAYEON,2025-01-17,2025-01-16 23:59:32.255000-05:00,2025-01-17 10:29:32.255000+05:30,2025-01-17T04:59:32.255Z,k-pop,162.84
Love You With All My Heart,Crush,2025-01-17,2025-01-17 02:30:07.262000-05:00,2025-01-17 13:00:07.262000+05:30,2025-01-17T07:30:07.262Z,"k-pop, korean r&b",244.186
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-17,2025-01-17 14:23:01.840000-05:00,2025-01-18 00:53:01.840000+05:30,2025-01-17T19:23:01.840Z,"anime, j-pop, j-rock",266.938
DARK ARIA <LV2>,"SawanoHiroyuki[nZk], XAI",2025-01-17,2025-01-17 14:28:23.823000-05:00,2025-01-18 00:58:23.823000+05:30,2025-01-17T19:28:23.823Z,"anime, j-pop, j-rock",142.08
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-17,2025-01-17 14:33:21.224000-05:00,2025-01-18 01:03:21.224000+05:30,2025-01-17T19:33:21.224Z,"anime, j-pop, j-rock",266.938
aLIEz - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-17,2025-01-17 14:37:50.130000-05:00,2025-01-18 01:07:50.130000+05:30,2025-01-17T19:37:50.130Z,"anime, j-pop, j-rock",269.689
Avid - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-17,2025-01-17 14:38:05.918000-05:00,2025-01-18 01:08:05.918000+05:30,2025-01-17T19:38:05.918Z,"anime, j-pop, j-rock",251.515
That’s So True,Gracie Abrams,2025-01-26,2025-01-26 03:32:10.144000-05:00,2025-01-26 14:02:10.144000+05:30,2025-01-26T08:32:10.144Z,alt z,166.3
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-01-26,2025-01-26 03:34:38.746000-05:00,2025-01-26 14:04:38.746000+05:30,2025-01-26T08:34:38.746Z,,147.973
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",2025-01-26,2025-01-26 03:38:16.943000-05:00,2025-01-26 14:08:16.943000+05:30,2025-01-26T08:38:16.943Z,"soft pop, pop",217.706
千年之戀,F.I.R.,2025-01-26,2025-01-26 03:42:05.593000-05:00,2025-01-26 14:12:05.593000+05:30,2025-01-26T08:42:05.593Z,mandopop,228.173
Lucky Strike,Maroon 5,2025-01-26,2025-01-26 03:45:11.322000-05:00,2025-01-26 14:15:11.322000+05:30,2025-01-26T08:45:11.322Z,pop,185.293
Lost,Maroon 5,2025-01-26,2025-01-26 03:48:04.540000-05:00,2025-01-26 14:18:04.540000+05:30,2025-01-26T08:48:04.540Z,pop,172.597
Maneater,Nelly Furtado,2025-01-26,2025-01-26 03:52:23.956000-05:00,2025-01-26 14:22:23.956000+05:30,2025-01-26T08:52:23.956Z,"canadian latin, canadian pop, dance pop, pop",258.893
Ain't Together,King Princess,2025-01-26,2025-01-26 03:55:46.753000-05:00,2025-01-26 14:25:46.753000+05:30,2025-01-26T08:55:46.753Z,"alt z, indie pop, nyc pop",202.28
People Watching,Conan Gray,2025-01-26,2025-01-26 03:58:25.732000-05:00,2025-01-26 14:28:25.732000+05:30,2025-01-26T08:58:25.732Z,"bedroom pop, pop, pov: indie",158.536
"Good Luck, Babe!",Chappell Roan,2025-01-26,2025-01-26 03:59:55.760000-05:00,2025-01-26 14:29:55.760000+05:30,2025-01-26T08:59:55.760Z,indie pop,218.423
Igloo,KISS OF LIFE,2025-01-26,2025-01-26 16:06:47.661000-05:00,2025-01-27 02:36:47.661000+05:30,2025-01-26T21:06:47.661Z,"5th gen k-pop, k-pop girl group",131.786
1-800-hot-n-fun,LE SSERAFIM,2025-01-26,2025-01-26 16:09:41.579000-05:00,2025-01-27 02:39:41.579000+05:30,2025-01-26T21:09:41.579Z,k-pop girl group,173.431
EASY,LE SSERAFIM,2025-01-26,2025-01-26 16:12:26.649000-05:00,2025-01-27 02:42:26.649000+05:30,2025-01-26T21:12:26.649Z,k-pop girl group,164.545
ABCD,NAYEON,2025-01-26,2025-01-26 16:15:09.979000-05:00,2025-01-27 02:45:09.979000+05:30,2025-01-26T21:15:09.979Z,k-pop,162.84
Bloom,BOL4,2025-01-26,2025-01-26 16:18:19.821000-05:00,2025-01-27 02:48:19.821000+05:30,2025-01-26T21:18:19.821Z,k-pop,189.335
Algorithm,CHUNG HA,2025-01-26,2025-01-26 16:20:47.747000-05:00,2025-01-27 02:50:47.747000+05:30,2025-01-26T21:20:47.747Z,k-pop,147.443
해야 (HEYA),IVE,2025-01-26,2025-01-26 16:23:57.966000-05:00,2025-01-27 02:53:57.966000+05:30,2025-01-26T21:23:57.966Z,k-pop girl group,189.68
DRIP,BABYMONSTER,2025-01-26,2025-01-26 16:26:59.279000-05:00,2025-01-27 02:56:59.279000+05:30,2025-01-26T21:26:59.279Z,5th gen k-pop,180.845
UP - KARINA Solo,aespa,2025-01-26,2025-01-26 16:29:46.400000-05:00,2025-01-27 02:59:46.400000+05:30,2025-01-26T21:29:46.400Z,k-pop girl group,166.64
Imaginary Friend,ITZY,2025-01-26,2025-01-26 16:33:09.334000-05:00,2025-01-27 03:03:09.334000+05:30,2025-01-26T21:33:09.334Z,"k-pop, k-pop girl group",202.429
Illusion,aespa,2025-01-26,2025-01-26 16:36:24.895000-05:00,2025-01-27 03:06:24.895000+05:30,2025-01-26T21:36:24.895Z,k-pop girl group,195.053
O.O,NMIXX,2025-01-26,2025-01-26 16:36:53.586000-05:00,2025-01-27 03:06:53.586000+05:30,2025-01-26T21:36:53.586Z,"k-pop, k-pop girl group",172.936
Yellow,Coldplay,2025-01-27,2025-01-26 19:59:18.994000-05:00,2025-01-27 06:29:18.994000+05:30,2025-01-27T00:59:18.994Z,,266.773
Viva La Vida,Coldplay,2025-01-27,2025-01-26 19:59:26.438000-05:00,2025-01-27 06:29:26.438000+05:30,2025-01-27T00:59:26.438Z,,242.373
Judas,Lady Gaga,2025-01-27,2025-01-26 23:59:51.960000-05:00,2025-01-27 10:29:51.960000+05:30,2025-01-27T04:59:51.960Z,"art pop, dance pop, pop",249.066
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",2025-01-27,2025-01-27 00:03:23.425000-05:00,2025-01-27 10:33:23.425000+05:30,2025-01-27T05:03:23.425Z,,210.96
Summer,Calvin Harris,2025-01-27,2025-01-27 00:07:06.442000-05:00,2025-01-27 10:37:06.442000+05:30,2025-01-27T05:07:06.442Z,"dance pop, edm, electro house, house, pop, progressive house, uk dance",222.533
Dark Horse,"Katy Perry, Juicy J",2025-01-27,2025-01-27 00:10:42.614000-05:00,2025-01-27 10:40:42.614000+05:30,2025-01-27T05:10:42.614Z,pop,215.672
Hymn for the Weekend,Coldplay,2025-01-27,2025-01-27 00:15:01.404000-05:00,2025-01-27 10:45:01.404000+05:30,2025-01-27T05:15:01.404Z,,258.266
Counting Stars,OneRepublic,2025-01-27,2025-01-27 00:19:19.119000-05:00,2025-01-27 10:49:19.119000+05:30,2025-01-27T05:19:19.119Z,soft pop,257.265
One More Night,Maroon 5,2025-01-27,2025-01-27 00:22:59.217000-05:00,2025-01-27 10:52:59.217000+05:30,2025-01-27T05:22:59.217Z,pop,219.546
Safe and Sound,Capital Cities,2025-01-27,2025-01-27 00:26:25.655000-05:00,2025-01-27 10:56:25.655000+05:30,2025-01-27T05:26:25.655Z,,192.789
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"Pitbull, Jennifer Lopez, Claudia Leitte",2025-01-27,2025-01-27 00:30:08.663000-05:00,2025-01-27 11:00:08.663000+05:30,2025-01-27T05:30:08.663Z,,222.52
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",2025-01-27,2025-01-27 00:34:27.590000-05:00,2025-01-27 11:04:27.590000+05:30,2025-01-27T05:34:27.590Z,,258.431
Judas,Lady Gaga,2025-01-27,2025-01-27 00:38:37.165000-05:00,2025-01-27 11:08:37.165000+05:30,2025-01-27T05:38:37.165Z,"art pop, dance pop, pop",249.066
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",2025-01-27,2025-01-27 00:42:08.639000-05:00,2025-01-27 11:12:08.639000+05:30,2025-01-27T05:42:08.639Z,,210.96
Summer,Calvin Harris,2025-01-27,2025-01-27 00:45:58.803000-05:00,2025-01-27 11:15:58.803000+05:30,2025-01-27T05:45:58.803Z,"dance pop, edm, electro house, house, pop, progressive house, uk dance",222.533
Beauty And A Beat,"Justin Bieber, Nicki Minaj",2025-01-27,2025-01-27 00:49:52.655000-05:00,2025-01-27 11:19:52.655000+05:30,2025-01-27T05:49:52.655Z,,227.986
Bloody Mary,Lady Gaga,2025-01-27,2025-01-27 00:50:11.102000-05:00,2025-01-27 11:20:11.102000+05:30,2025-01-27T05:50:11.102Z,"art pop, dance pop, pop",244.76
Bound,Robin Carolan,2025-01-27,2025-01-27 02:56:05.926000-05:00,2025-01-27 13:26:05.926000+05:30,2025-01-27T07:56:05.926Z,,277.899
Beautiful Now,"Zedd, Jon Bellion",2025-01-27,2025-01-27 16:37:13.931000-05:00,2025-01-28 03:07:13.931000+05:30,2025-01-27T21:37:13.931Z,"complextro, edm, german techno, pop, pop dance",218.293
Мало тебя,SEREBRO,2025-01-27,2025-01-27 16:40:59.909000-05:00,2025-01-28 03:10:59.909000+05:30,2025-01-27T21:40:59.909Z,russian pop,225.46
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-01-27,2025-01-27 16:44:31.742000-05:00,2025-01-28 03:14:31.742000+05:30,2025-01-27T21:44:31.742Z,,119.16
Appassionata,Bae Bo Ram,2025-01-27,2025-01-27 16:46:43.967000-05:00,2025-01-28 03:16:43.967000+05:30,2025-01-27T21:46:43.967Z,korean soundtrack,131.712
Мало тебя,SEREBRO,2025-01-28,2025-01-28 00:12:05.107000-05:00,2025-01-28 10:42:05.107000+05:30,2025-01-28T05:12:05.107Z,russian pop,225.46
Blue Velvet,Bobby Vinton,2025-01-28,2025-01-28 05:02:20.078000-05:00,2025-01-28 15:32:20.078000+05:30,2025-01-28T10:02:20.078Z,"doo-wop, adult standards",168.0
Loner,Maggie Lindemann,2025-01-29,2025-01-29 15:24:29.371000-05:00,2025-01-30 01:54:29.371000+05:30,2025-01-29T20:24:29.371Z,,190.56
Judas,Lady Gaga,2025-01-29,2025-01-29 15:28:59.894000-05:00,2025-01-30 01:58:59.894000+05:30,2025-01-29T20:28:59.894Z,"art pop, dance pop, pop",249.066
Let Her Go,Passenger,2025-01-29,2025-01-29 15:32:23.666000-05:00,2025-01-30 02:02:23.666000+05:30,2025-01-29T20:32:23.666Z,"folk-pop, neo mellow",252.733
Igloo,KISS OF LIFE,2025-01-30,2025-01-30 02:41:29.992000-05:00,2025-01-30 13:11:29.992000+05:30,2025-01-30T07:41:29.992Z,"5th gen k-pop, k-pop girl group",131.786
ABCD,NAYEON,2025-01-30,2025-01-30 02:44:13.330000-05:00,2025-01-30 13:14:13.330000+05:30,2025-01-30T07:44:13.330Z,k-pop,162.84
Close To You,Gracie Abrams,2025-01-30,2025-01-30 02:47:15.228000-05:00,2025-01-30 13:17:15.228000+05:30,2025-01-30T07:47:15.228Z,alt z,225.973
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-31,2025-01-31 07:32:49.269000-05:00,2025-01-31 18:02:49.269000+05:30,2025-01-31T12:32:49.269Z,"anime, j-pop, j-rock",266.938
イマジネーション,SPYAIR,2025-01-31,2025-01-31 07:35:48.926000-05:00,2025-01-31 18:05:48.926000+05:30,2025-01-31T12:35:48.926Z,"anime, j-rock, j-pop",179.133
INNOCENCE,Eir Aoi,2025-01-31,2025-01-31 07:40:31.772000-05:00,2025-01-31 18:10:31.772000+05:30,2025-01-31T12:40:31.772Z,"anime, j-pop, j-rock",277.32
ポラリス,BLUE ENCOUNT,2025-01-31,2025-01-31 07:43:09.772000-05:00,2025-01-31 18:13:09.772000+05:30,2025-01-31T12:43:09.772Z,"anime, j-rock, j-pop",224.213
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-01-31,2025-01-31 17:25:25.333000-05:00,2025-02-01 03:55:25.333000+05:30,2025-01-31T22:25:25.333Z,"anime, j-pop, j-rock",266.938
Bloom,BOL4,2025-01-31,2025-01-31 17:28:35.197000-05:00,2025-02-01 03:58:35.197000+05:30,2025-01-31T22:28:35.197Z,k-pop,189.335
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-01-31,2025-01-31 17:30:34.829000-05:00,2025-02-01 04:00:34.829000+05:30,2025-01-31T22:30:34.829Z,,119.16
Love You With All My Heart,Crush,2025-01-31,2025-01-31 17:34:39.540000-05:00,2025-02-01 04:04:39.540000+05:30,2025-01-31T22:34:39.540Z,"k-pop, korean r&b",244.186
Appassionata,Bae Bo Ram,2025-01-31,2025-01-31 17:36:51.696000-05:00,2025-02-01 04:06:51.696000+05:30,2025-01-31T22:36:51.696Z,korean soundtrack,131.712
1-800-hot-n-fun,LE SSERAFIM,2025-01-31,2025-01-31 17:39:45.692000-05:00,2025-02-01 04:09:45.692000+05:30,2025-01-31T22:39:45.692Z,k-pop girl group,173.431
Bags,Clairo,2025-01-31,2025-01-31 17:44:06.698000-05:00,2025-02-01 04:14:06.698000+05:30,2025-01-31T22:44:06.698Z,"bedroom pop, indie pop, pov: indie",260.519
Gravity,EDEN,2025-01-31,2025-01-31 17:47:01.761000-05:00,2025-02-01 04:17:01.761000+05:30,2025-01-31T22:47:01.761Z,indie poptimism,230.511
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-02-01,2025-02-01 16:46:36.802000-05:00,2025-02-02 03:16:36.802000+05:30,2025-02-01T21:46:36.802Z,"k-rap, k-rock",207.666
California Dreamin',The Mamas & The Papas,2025-02-02,2025-02-01 22:28:40.172000-05:00,2025-02-02 08:58:40.172000+05:30,2025-02-02T03:28:40.172Z,folk rock,160.373
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-02-02,2025-02-01 22:32:36.035000-05:00,2025-02-02 09:02:36.035000+05:30,2025-02-02T03:32:36.035Z,"k-rap, k-rock",207.666
Wish You Luck,Boramiyu,2025-02-02,2025-02-02 06:26:36.334000-05:00,2025-02-02 16:56:36.334000+05:30,2025-02-02T11:26:36.334Z,k-ballad,214.733
Igloo,KISS OF LIFE,2025-02-02,2025-02-02 06:29:14.451000-05:00,2025-02-02 16:59:14.451000+05:30,2025-02-02T11:29:14.451Z,"5th gen k-pop, k-pop girl group",131.786
1-800-hot-n-fun,LE SSERAFIM,2025-02-02,2025-02-02 06:32:08.361000-05:00,2025-02-02 17:02:08.361000+05:30,2025-02-02T11:32:08.361Z,k-pop girl group,173.431
EASY,LE SSERAFIM,2025-02-02,2025-02-02 06:34:53.396000-05:00,2025-02-02 17:04:53.396000+05:30,2025-02-02T11:34:53.396Z,k-pop girl group,164.545
Igloo,KISS OF LIFE,2025-02-02,2025-02-02 06:39:54.967000-05:00,2025-02-02 17:09:54.967000+05:30,2025-02-02T11:39:54.967Z,"5th gen k-pop, k-pop girl group",131.786
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-02-02,2025-02-02 06:43:23.125000-05:00,2025-02-02 17:13:23.125000+05:30,2025-02-02T11:43:23.125Z,"k-rap, k-rock",207.666
1-800-hot-n-fun,LE SSERAFIM,2025-02-02,2025-02-02 06:46:17.079000-05:00,2025-02-02 17:16:17.079000+05:30,2025-02-02T11:46:17.079Z,k-pop girl group,173.431
EASY,LE SSERAFIM,2025-02-02,2025-02-02 06:49:02.112000-05:00,2025-02-02 17:19:02.112000+05:30,2025-02-02T11:49:02.112Z,k-pop girl group,164.545
ABCD,NAYEON,2025-02-02,2025-02-02 06:51:45.454000-05:00,2025-02-02 17:21:45.454000+05:30,2025-02-02T11:51:45.454Z,k-pop,162.84
Bloom,BOL4,2025-02-02,2025-02-02 06:54:55.294000-05:00,2025-02-02 17:24:55.294000+05:30,2025-02-02T11:54:55.294Z,k-pop,189.335
Algorithm,CHUNG HA,2025-02-02,2025-02-02 06:57:23.220000-05:00,2025-02-02 17:27:23.220000+05:30,2025-02-02T11:57:23.220Z,k-pop,147.443
해야 (HEYA),IVE,2025-02-02,2025-02-02 07:00:33.409000-05:00,2025-02-02 17:30:33.409000+05:30,2025-02-02T12:00:33.409Z,k-pop girl group,189.68
DRIP,BABYMONSTER,2025-02-02,2025-02-02 07:01:52.782000-05:00,2025-02-02 17:31:52.782000+05:30,2025-02-02T12:01:52.782Z,5th gen k-pop,180.845
Igloo,KISS OF LIFE,2025-02-03,2025-02-03 01:14:19.119000-05:00,2025-02-03 11:44:19.119000+05:30,2025-02-03T06:14:19.119Z,"5th gen k-pop, k-pop girl group",131.786
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-02-03,2025-02-03 01:17:47.271000-05:00,2025-02-03 11:47:47.271000+05:30,2025-02-03T06:17:47.271Z,"k-rap, k-rock",207.666
1-800-hot-n-fun,LE SSERAFIM,2025-02-03,2025-02-03 01:20:41.226000-05:00,2025-02-03 11:50:41.226000+05:30,2025-02-03T06:20:41.226Z,k-pop girl group,173.431
EASY,LE SSERAFIM,2025-02-03,2025-02-03 01:23:26.273000-05:00,2025-02-03 11:53:26.273000+05:30,2025-02-03T06:23:26.273Z,k-pop girl group,164.545
ABCD,NAYEON,2025-02-03,2025-02-03 01:26:09.607000-05:00,2025-02-03 11:56:09.607000+05:30,2025-02-03T06:26:09.607Z,k-pop,162.84
Bloom,BOL4,2025-02-03,2025-02-03 01:29:19.455000-05:00,2025-02-03 11:59:19.455000+05:30,2025-02-03T06:29:19.455Z,k-pop,189.335
Algorithm,CHUNG HA,2025-02-03,2025-02-03 01:31:47.380000-05:00,2025-02-03 12:01:47.380000+05:30,2025-02-03T06:31:47.380Z,k-pop,147.443
해야 (HEYA),IVE,2025-02-03,2025-02-03 02:56:56.215000-05:00,2025-02-03 13:26:56.215000+05:30,2025-02-03T07:56:56.215Z,k-pop girl group,189.68
해야 (HEYA),IVE,2025-02-03,2025-02-03 04:23:40.770000-05:00,2025-02-03 14:53:40.770000+05:30,2025-02-03T09:23:40.770Z,k-pop girl group,189.68
DRIP,BABYMONSTER,2025-02-03,2025-02-03 04:26:42.113000-05:00,2025-02-03 14:56:42.113000+05:30,2025-02-03T09:26:42.113Z,5th gen k-pop,180.845
UP - KARINA Solo,aespa,2025-02-03,2025-02-03 04:29:29.288000-05:00,2025-02-03 14:59:29.288000+05:30,2025-02-03T09:29:29.288Z,k-pop girl group,166.64
Imaginary Friend,ITZY,2025-02-03,2025-02-03 04:32:52.202000-05:00,2025-02-03 15:02:52.202000+05:30,2025-02-03T09:32:52.202Z,"k-pop, k-pop girl group",202.429
Illusion,aespa,2025-02-03,2025-02-03 04:36:07.736000-05:00,2025-02-03 15:06:07.736000+05:30,2025-02-03T09:36:07.736Z,k-pop girl group,195.053
O.O,NMIXX,2025-02-03,2025-02-03 04:36:34.063000-05:00,2025-02-03 15:06:34.063000+05:30,2025-02-03T09:36:34.063Z,"k-pop, k-pop girl group",172.936
Love Again,Dua Lipa,2025-02-04,2025-02-04 06:41:58.358000-05:00,2025-02-04 17:11:58.358000+05:30,2025-02-04T11:41:58.358Z,pop,258.004
Don't Know Why,Norah Jones,2025-02-04,2025-02-04 06:47:03.956000-05:00,2025-02-04 17:17:03.956000+05:30,2025-02-04T11:47:03.956Z,,186.251
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-02-04,2025-02-04 06:51:47.034000-05:00,2025-02-04 17:21:47.034000+05:30,2025-02-04T11:51:47.034Z,"anime, j-pop, j-rock",266.938
Bloom,BOL4,2025-02-04,2025-02-04 06:54:56.906000-05:00,2025-02-04 17:24:56.906000+05:30,2025-02-04T11:54:56.906Z,k-pop,189.335
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-02-04,2025-02-04 06:56:56.566000-05:00,2025-02-04 17:26:56.566000+05:30,2025-02-04T11:56:56.566Z,,119.16
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-02-05,2025-02-04 21:55:45.273000-05:00,2025-02-05 08:25:45.273000+05:30,2025-02-05T02:55:45.273Z,"anime, j-pop, j-rock",266.938
